SubmissionDate,meta-instanceID,meta-timeStart,meta-timeEnd,Noise-audio,Noise-Noise_Measurement,Noise-Noise_Source,lat,lng,Noise-Location-Altitude,Noise-Location-Accuracy,Noise-Image,Noise-Comment,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2023-04-06T16:20:15.689Z,uuid:b6fcde43-c7be-4704-9c5e-a6f14350480e,2023-04-06T15:50:25.856+03:00,2023-04-06T15:51:48.277+03:00,1680785444761.wav,20,Other,0.0800865,32.4707131,1137.8,4.775,,,uuid:b6fcde43-c7be-4704-9c5e-a6f14350480e,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:20:14.621Z,uuid:e3ff7ce1-a1e3-4bc9-94be-eef0f29c53b0,2023-04-06T15:47:14.038+03:00,2023-04-06T15:48:14.390+03:00,1680785264599.wav,38,Motor-vehicle-horn,0.0786377,32.4718405,1139.3,4.75,,,uuid:e3ff7ce1-a1e3-4bc9-94be-eef0f29c53b0,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:20:12.686Z,uuid:55352d2e-8a3f-4fb2-8361-7bebfdb4e47e,2023-04-06T15:44:05.866+03:00,2023-04-06T15:45:03.978+03:00,1680785064564.wav,44,Religious-venue,0.078985,32.4729767,1165.2,3.9,,,uuid:55352d2e-8a3f-4fb2-8361-7bebfdb4e47e,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:20:11.612Z,uuid:45ff5412-52e4-4f56-b83b-003346161e2f,2023-04-06T15:40:39.397+03:00,2023-04-06T15:43:10.400+03:00,1680784927752.wav,54,Bar-and-Restaurant,0.0790517,32.472925,1166.1,4.9,,,uuid:45ff5412-52e4-4f56-b83b-003346161e2f,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:20:10.632Z,uuid:9f969e84-d390-4f04-a2bb-242b9e8ba759,2023-04-06T15:38:48.362+03:00,2023-04-06T15:39:55.577+03:00,1680784757126.wav,57,Construction-site,0.080755,32.4719783,1164.5,4.0,,,uuid:9f969e84-d390-4f04-a2bb-242b9e8ba759,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:20:09.642Z,uuid:fdc3d2a4-b220-4cbf-94e9-ce622114485a,2023-04-06T15:37:10.911+03:00,2023-04-06T15:38:10.127+03:00,1680784664890.wav,40,Motor-vehicle-horn,0.0807544,32.4719761,1164.6,4.02,,,uuid:fdc3d2a4-b220-4cbf-94e9-ce622114485a,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:20:08.585Z,uuid:47bea11e-bccc-4081-9060-fd8b8d6e6ca4,2023-04-06T15:35:30.911+03:00,2023-04-06T15:36:38.778+03:00,1680784550490.wav,42,car-OR-truck,0.0814504,32.4728315,1168.0,4.1,,,uuid:47bea11e-bccc-4081-9060-fd8b8d6e6ca4,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:20:07.364Z,uuid:7ff0d101-bc48-40a8-bd66-412fecd05463,2023-04-06T15:31:23.380+03:00,2023-04-06T15:34:39.533+03:00,1680784472275.wav,35,,,,,,,,uuid:7ff0d101-bc48-40a8-bd66-412fecd05463,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:58.093Z,uuid:771fa4f9-ca85-4da1-8f8b-c7d3238f90ac,2023-04-06T15:18:58.777+03:00,2023-04-06T15:19:35.028+03:00,1680783551339.wav,51,Bodaboda-Motorcycle,0.0831902,32.4729567,1174.0,4.6,,,uuid:771fa4f9-ca85-4da1-8f8b-c7d3238f90ac,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:56.981Z,uuid:9ea23f7f-ed4c-4b51-8f9a-5079bc8c1683,2023-04-06T15:16:37.897+03:00,2023-04-06T15:17:12.685+03:00,1680783411125.wav,46,Bar-and-Restaurant,0.0838694,32.4739546,1174.0,5.0,,,uuid:9ea23f7f-ed4c-4b51-8f9a-5079bc8c1683,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:55.611Z,uuid:dce370a7-2744-41f9-9a13-185d996c2c12,2023-04-06T15:12:37.671+03:00,2023-04-06T15:14:22.514+03:00,1680783232910.wav,45,Other,0.0835002,32.4746663,1172.7,4.48,,,uuid:dce370a7-2744-41f9-9a13-185d996c2c12,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:54.627Z,uuid:921455f9-de20-4c29-8800-cb4e5de63f2f,2023-04-06T15:10:42.598+03:00,2023-04-06T15:11:42.252+03:00,1680783063717.wav,60,Bar-and-Restaurant,0.0841396,32.4753793,1187.2,3.9,,,uuid:921455f9-de20-4c29-8800-cb4e5de63f2f,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:53.649Z,uuid:a1cacf07-0588-4873-86be-fbef6cba260e,2023-04-06T15:09:30.260+03:00,2023-04-06T15:10:13.267+03:00,1680782980931.wav,53,Other,0.0850667,32.4761283,1190.1,4.1,,,uuid:a1cacf07-0588-4873-86be-fbef6cba260e,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:52.498Z,uuid:e26455a2-c955-4cf7-aaf6-d8938e357225,2023-04-06T15:07:27.531+03:00,2023-04-06T15:08:11.949+03:00,1680782858481.wav,30,car-OR-truck,0.0850686,32.4761321,1190.1,4.15,,,uuid:e26455a2-c955-4cf7-aaf6-d8938e357225,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:51.273Z,uuid:32a869d3-6769-4d26-ae8e-6c32a4872a73,2023-04-06T15:04:26.992+03:00,2023-04-06T15:05:48.309+03:00,1680782683786.wav,24,Other,0.0854135,32.4768683,1194.6,4.48,,High hill and somehow not noisy,uuid:32a869d3-6769-4d26-ae8e-6c32a4872a73,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:49.882Z,uuid:869041c2-941c-49cc-8ff0-fa1f0271b2d1,2023-04-06T14:47:22.908+03:00,2023-04-06T14:49:18.471+03:00,1680781662479.wav,61,Other,0.0853842,32.4765336,1190.8,4.96,,,uuid:869041c2-941c-49cc-8ff0-fa1f0271b2d1,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:47.655Z,uuid:b4a12d68-bf1d-4ee1-ac6d-359cb3b2c8f4,2023-04-06T14:44:25.727+03:00,2023-04-06T14:45:55.888+03:00,1680781496793.wav,38,Animal,0.0854723,32.4765275,1195.1,4.7,1680781536946.jpg,So noisy,uuid:b4a12d68-bf1d-4ee1-ac6d-359cb3b2c8f4,18,Isaac Ameru,2,2,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:44.184Z,uuid:e0a046f4-70dd-4d7a-a30b-44cfc9bfa838,2023-04-06T14:42:42.626+03:00,2023-04-06T14:43:31.070+03:00,1680781389060.wav,42,Other,0.0858483,32.4765567,1193.9,4.5,,,uuid:e0a046f4-70dd-4d7a-a30b-44cfc9bfa838,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:42.974Z,uuid:6897a4c6-5022-4389-aac3-ad3253aba4d5,2023-04-06T14:36:39.963+03:00,2023-04-06T14:37:14.607+03:00,1680781013721.wav,46,car-OR-truck,,,,,,,uuid:6897a4c6-5022-4389-aac3-ad3253aba4d5,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:41.883Z,uuid:86fee47c-4a0b-4f7d-9794-89ca0b937b7c,2023-04-06T14:32:36.040+03:00,2023-04-06T14:33:26.328+03:00,1680780770020.wav,70,Other,0.0868996,32.4765386,1191.7,4.92,,,uuid:86fee47c-4a0b-4f7d-9794-89ca0b937b7c,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:40.941Z,uuid:38866de3-6a15-4731-a651-759f7d520665,2023-04-06T14:29:58.532+03:00,2023-04-06T14:30:34.880+03:00,1680780611203.wav,60,Bar-and-Restaurant,0.0870261,32.4761739,1187.5,4.9,,,uuid:38866de3-6a15-4731-a651-759f7d520665,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:39.931Z,uuid:07ab21e9-d020-4607-b4d2-fa2ef6d1bd10,2023-04-06T14:27:48.393+03:00,2023-04-06T14:28:57.070+03:00,1680780499198.wav,40,Bodaboda-Motorcycle,0.0869276,32.4755471,1185.4,4.2,,,uuid:07ab21e9-d020-4607-b4d2-fa2ef6d1bd10,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:38.979Z,uuid:1c02a9b7-495c-4d8f-b991-cfe4e4b796c3,2023-04-06T14:25:17.640+03:00,2023-04-06T14:26:33.907+03:00,1680780348486.wav,68,Fabrication-workshop,0.0863406,32.474841,1189.4,3.98,,,uuid:1c02a9b7-495c-4d8f-b991-cfe4e4b796c3,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:38.032Z,uuid:292ea9f1-87e6-43d5-80ae-c0fa8db41217,2023-04-06T12:40:00.071+03:00,2023-04-06T12:41:14.766+03:00,1680774015268.wav,62,Other,0.090366,32.4730681,1140.4000244140625,3.9,,Plane flight,uuid:292ea9f1-87e6-43d5-80ae-c0fa8db41217,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:37.062Z,uuid:d979caab-c493-4846-bf30-ae291e785dc6,2023-04-06T12:36:54.542+03:00,2023-04-06T12:38:15.316+03:00,1680773850902.wav,63,Other,0.091137,32.4733862,1140.4000244140625,4.8,,,uuid:d979caab-c493-4846-bf30-ae291e785dc6,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:36.067Z,uuid:a4a9d6d9-36ba-4648-879b-4c4a2c91f87b,2023-04-06T12:27:47.748+03:00,2023-04-06T12:29:13.022+03:00,1680773325394.wav,47,Schools,0.0915206,32.4757955,1140.4000244140625,4.28,,,uuid:a4a9d6d9-36ba-4648-879b-4c4a2c91f87b,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:35.096Z,uuid:43422e87-0a45-476f-a90f-24563fc60cd4,2023-04-06T12:21:53.173+03:00,2023-04-06T12:27:11.550+03:00,1680773049397.wav,43,Construction-site,0.0901985,32.4758471,1140.4000244140625,3.98,,,uuid:43422e87-0a45-476f-a90f-24563fc60cd4,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:34.126Z,uuid:9b14f7d9-6a52-497a-8977-2b77dea35285,2023-04-06T12:20:58.888+03:00,2023-04-06T12:21:42.921+03:00,1680772870852.wav,30,Bodaboda-Motorcycle,0.0903871,32.4769788,1140.4000244140625,4.86,,,uuid:9b14f7d9-6a52-497a-8977-2b77dea35285,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T16:19:33.131Z,uuid:562f3211-8c86-4040-bd11-20c28141ade7,2023-04-06T12:18:14.912+03:00,2023-04-06T15:35:02.804+03:00,1680772710138.wav,53,car-OR-truck,0.0906963,32.4787214,1140.4000244140625,3.9,,,uuid:562f3211-8c86-4040-bd11-20c28141ade7,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-06T15:39:04.139Z,uuid:e3af722a-6fbb-4f91-95ad-9ec70442bb4d,2023-04-06T18:37:44.485+03:00,2023-04-06T18:38:28.882+03:00,1680795478713.wav,58,Religious-venue,0.115168,32.5135796,1113.5306943798678,4.82,,,uuid:e3af722a-6fbb-4f91-95ad-9ec70442bb4d,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:19.808Z,uuid:18a80dc0-fdcb-4a08-beec-89a0250ebe68,2023-04-06T17:55:29.256+03:00,2023-04-06T17:59:19.112+03:00,1680793130610.wav,59,Motor-vehicle-horn Mobile-music Crowd-Noise,0.1023862,32.5090316,1151.6735322656245,4.366,,,uuid:18a80dc0-fdcb-4a08-beec-89a0250ebe68,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:18.687Z,uuid:984c9ad9-807b-4960-9985-fa0fd2f1f9d7,2023-04-06T17:52:27.629+03:00,2023-04-06T17:55:26.602+03:00,1680792896975.wav,60,Motor-vehicle-horn Bodaboda-Motorcycle Car-alarm Mobile-music,0.0978017,32.505339,1153.814303659132,4.24,,,uuid:984c9ad9-807b-4960-9985-fa0fd2f1f9d7,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:17.410Z,uuid:545416b4-b21e-4890-940e-b926c144e85f,2023-04-06T17:51:23.578+03:00,2023-04-06T17:52:24.718+03:00,1680792725398.wav,49,Car-alarm Motor-vehicle-horn,0.0928686,32.4993805,1147.791307366973,4.133,,,uuid:545416b4-b21e-4890-940e-b926c144e85f,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:16.253Z,uuid:8b861131-8ee6-4d5e-b945-2b4a266c4254,2023-04-06T17:49:38.497+03:00,2023-04-06T17:51:20.072+03:00,1680792659159.wav,60,Motor-vehicle-horn car-OR-truck Car-alarm,0.092433,32.4988679,1143.195088062158,4.733,,,uuid:8b861131-8ee6-4d5e-b945-2b4a266c4254,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:14.982Z,uuid:49ef0248-593e-4f55-8f66-dfa00da9930a,2023-04-06T17:48:16.540+03:00,2023-04-06T17:49:33.146+03:00,1680792539982.wav,40,Animal Other,0.0912523,32.4952085,1146.1696162611922,4.75,,Birds,uuid:49ef0248-593e-4f55-8f66-dfa00da9930a,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:13.411Z,uuid:1ca48606-6dd9-40af-96e6-03debd2df099,2023-04-06T17:47:16.515+03:00,2023-04-06T17:48:13.626+03:00,1680792465911.wav,48,Mobile-music Hawker-Vendor Community-radio Motor-vehicle-horn,0.0912625,32.4951967,1142.872086160755,4.613,,,uuid:1ca48606-6dd9-40af-96e6-03debd2df099,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:12.323Z,uuid:09f823f4-62f1-41f7-bcaf-adf3b31b8e4c,2023-04-06T17:46:01.249+03:00,2023-04-06T17:47:13.398+03:00,1680792407023.wav,50,Motor-vehicle-horn car-OR-truck Car-alarm,0.091315,32.4952567,1150.9225065368146,4.2,,,uuid:09f823f4-62f1-41f7-bcaf-adf3b31b8e4c,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:11.170Z,uuid:bc7ad14d-fdf9-402c-81a1-225819e4167a,2023-04-06T17:45:08.301+03:00,2023-04-06T17:45:50.778+03:00,1680792333309.wav,48,Car-alarm Motor-vehicle-horn Bodaboda-Motorcycle car-OR-truck,0.0902967,32.4934483,1128.2127432517161,3.9,,,uuid:bc7ad14d-fdf9-402c-81a1-225819e4167a,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:09.886Z,uuid:c38af3ad-c0ea-42af-a700-d861055d0c1d,2023-04-06T17:42:45.227+03:00,2023-04-06T17:45:05.924+03:00,1680792280253.wav,40,Motor-vehicle-horn Bodaboda-Motorcycle Car-alarm,0.0893781,32.4897748,1127.9637602338207,4.25,,,uuid:c38af3ad-c0ea-42af-a700-d861055d0c1d,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:08.853Z,uuid:a90800ba-540a-4aa7-8983-a86e13b64a1e,2023-04-06T17:42:02.277+03:00,2023-04-06T17:42:41.837+03:00,1680792135373.wav,40,Motor-vehicle-horn car-OR-truck,0.0815948,32.4819249,1155.836403785571,4.916,,,uuid:a90800ba-540a-4aa7-8983-a86e13b64a1e,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:07.919Z,uuid:ab888f8f-c7b6-4c1d-a27a-ff5c4f42e8f3,2023-04-06T17:40:47.233+03:00,2023-04-06T17:41:59.753+03:00,1680792081468.wav,42,Motor-vehicle-horn,0.0795271,32.4808046,1151.5996243381715,4.522,,,uuid:ab888f8f-c7b6-4c1d-a27a-ff5c4f42e8f3,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:06.962Z,uuid:e671af4b-dd0c-4468-9ddc-289aa0e7a462,2023-04-06T17:38:37.076+03:00,2023-04-06T17:40:44.575+03:00,1680792027671.wav,40,Mobile-music,0.0796198,32.4804297,1153.4771735862143,4.85,,,uuid:e671af4b-dd0c-4468-9ddc-289aa0e7a462,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:05.933Z,uuid:33504814-ebee-4220-8f39-e42f8495e48d,2023-04-06T17:37:52.656+03:00,2023-04-06T17:38:34.446+03:00,1680791901047.wav,43,Bodaboda-Motorcycle,0.0800063,32.4789846,1157.6602524820198,4.4,,,uuid:33504814-ebee-4220-8f39-e42f8495e48d,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:04.948Z,uuid:8853bc7d-41f0-479c-844b-30b23a738d2d,2023-04-06T17:23:55.716+03:00,2023-04-06T17:37:49.767+03:00,1680791844933.wav,40,Motor-vehicle-horn Bodaboda-Motorcycle,0.0796167,32.4786683,1153.7370720269748,4.4,,,uuid:8853bc7d-41f0-479c-844b-30b23a738d2d,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:03.243Z,uuid:baede4de-7be0-4cdf-9f95-2295c26a43c7,2023-04-06T16:54:20.672+03:00,2023-04-06T16:57:26.666+03:00,1680789419110.wav,41,Mobile-music Hawker-Vendor,0.0887248,32.4717727,1174.8382203181473,5.0,,,uuid:baede4de-7be0-4cdf-9f95-2295c26a43c7,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:02:01.423Z,uuid:0cf1451d-7266-42e2-8159-fe6801d20203,2023-04-06T16:53:41.446+03:00,2023-04-06T16:54:16.934+03:00,1680789238797.wav,30,Animal,0.0871607,32.4739205,1180.4930980984511,5.0,,Birds,uuid:0cf1451d-7266-42e2-8159-fe6801d20203,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:59.507Z,uuid:d0e67304-ed9f-445c-b3f5-bf092871a4e6,2023-04-06T16:52:59.470+03:00,2023-04-06T16:53:39.073+03:00,1680789201538.wav,30,Crowd-Noise Other,0.0869533,32.474085,1183.8208006511575,5.0,,,uuid:d0e67304-ed9f-445c-b3f5-bf092871a4e6,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:57.681Z,uuid:7c84a49c-672d-4f67-bb8c-7c89aabc92bd,2023-04-06T16:52:14.909+03:00,2023-04-06T16:52:48.034+03:00,1680789154005.wav,32,Fabrication-workshop Animal,0.0869533,32.4740867,1178.737324039674,4.7,,,uuid:7c84a49c-672d-4f67-bb8c-7c89aabc92bd,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:56.697Z,uuid:5d8a1981-201d-4716-98b4-f912812a5c88,2023-04-06T16:51:30.235+03:00,2023-04-06T16:52:04.325+03:00,1680789102320.wav,40,Crowd-Noise Other,0.0869183,32.4741317,1170.3828607841967,4.3,,,uuid:5d8a1981-201d-4716-98b4-f912812a5c88,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:55.702Z,uuid:df334319-1b13-486b-bf1a-0745592a7c44,2023-04-06T16:46:04.977+03:00,2023-04-06T16:46:33.197+03:00,1680788776233.wav,39,Motor-vehicle-horn,0.0863337,32.4742937,1182.7076309803417,4.75,,,uuid:df334319-1b13-486b-bf1a-0745592a7c44,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:54.606Z,uuid:83f9241e-96bb-4e97-96aa-5cd10ece468a,2023-04-06T16:44:34.813+03:00,2023-04-06T16:45:36.627+03:00,1680788713389.wav,31,Bodaboda-Motorcycle,0.0859925,32.4744787,1194.4961689675742,4.433,,,uuid:83f9241e-96bb-4e97-96aa-5cd10ece468a,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:53.360Z,uuid:91787f70-91b0-4bba-b386-6b5f9c11ca5b,2023-04-06T16:42:51.453+03:00,2023-04-06T16:43:32.069+03:00,1680788590495.wav,,Motor-vehicle-horn Bodaboda-Motorcycle,0.0862086,32.4735487,1174.2606897792245,4.8,,,uuid:91787f70-91b0-4bba-b386-6b5f9c11ca5b,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:51.861Z,uuid:e0b6afd1-11f3-4032-b8aa-a89c41b0291f,2023-04-06T16:41:34.322+03:00,2023-04-06T16:42:39.593+03:00,1680788545296.wav,40,Bodaboda-Motorcycle,0.0862466,32.4734888,1194.6642581027224,4.8,,,uuid:e0b6afd1-11f3-4032-b8aa-a89c41b0291f,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:50.582Z,uuid:a405a45e-cf25-4474-bd12-54fb31fd7d11,2023-04-06T16:40:47.604+03:00,2023-04-06T16:41:31.712+03:00,1680788475254.wav,39,Motor-vehicle-horn Animal,0.086138,32.4736187,1185.851981731874,4.4,,,uuid:a405a45e-cf25-4474-bd12-54fb31fd7d11,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:49.526Z,uuid:af00a686-fbd7-44eb-98d8-7558c6e9ac1d,2023-04-06T16:39:17.293+03:00,2023-04-06T16:40:45.078+03:00,1680788421743.wav,40,Motor-vehicle-horn,0.0859154,32.4739793,1182.7183580547126,4.62,,,uuid:af00a686-fbd7-44eb-98d8-7558c6e9ac1d,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:48.225Z,uuid:6e8b3505-9f3c-4b1a-a61e-dd9c769b8221,2023-04-06T16:38:08.889+03:00,2023-04-06T16:39:13.844+03:00,1680788336740.wav,54,Bodaboda-Motorcycle Mobile-music Hawker-Vendor,0.0855917,32.4741783,1172.0831298775672,4.5,,,uuid:6e8b3505-9f3c-4b1a-a61e-dd9c769b8221,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:47.269Z,uuid:4906b944-5f4d-4760-8072-79b31ea8eaa9,2023-04-06T16:36:22.006+03:00,2023-04-06T16:38:06.361+03:00,1680788269932.wav,48,Motor-vehicle-horn Bodaboda-Motorcycle,0.084969,32.4741458,1180.6089409845742,4.784,,,uuid:4906b944-5f4d-4760-8072-79b31ea8eaa9,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:46.294Z,uuid:546e4e2d-3144-4966-827d-67d3c1aea339,2023-04-06T16:35:40.354+03:00,2023-04-06T16:36:16.089+03:00,1680788160103.wav,40,Roadside-preacher Bodaboda-Motorcycle,0.0848267,32.4730615,1179.403716342367,4.7,,,uuid:546e4e2d-3144-4966-827d-67d3c1aea339,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:44.965Z,uuid:96a03e02-8431-4ec5-9c42-6fc29d574b50,2023-04-06T16:32:18.819+03:00,2023-04-06T16:35:09.360+03:00,1680788067729.wav,45,Motor-vehicle-horn,0.0848083,32.47265,1168.077512230032,5.0,,,uuid:96a03e02-8431-4ec5-9c42-6fc29d574b50,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:43.956Z,uuid:9dc2dc2b-5332-4491-9f17-afc6f6b6e6fc,2023-04-06T16:31:36.378+03:00,2023-04-06T16:32:09.110+03:00,1680787910092.wav,45,car-OR-truck,0.0830064,32.4728746,1173.8049336168474,4.866,,,uuid:9dc2dc2b-5332-4491-9f17-afc6f6b6e6fc,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:43.038Z,uuid:5e1ae254-a2c9-49f9-8437-ce5eabe35719,2023-04-06T16:28:15.706+03:00,2023-04-06T16:29:32.599+03:00,1680787757666.wav,37,Bodaboda-Motorcycle,0.0814233,32.4734483,1168.0242061303768,4.5,,,uuid:5e1ae254-a2c9-49f9-8437-ce5eabe35719,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:42.093Z,uuid:763a8305-1282-4c97-8e70-579a1fdbee9b,2023-04-06T16:27:35.159+03:00,2023-04-06T16:28:06.683+03:00,1680787667953.wav,31,Hawker-Vendor,0.08071,32.4739483,1166.2474740483635,4.2,,,uuid:763a8305-1282-4c97-8e70-579a1fdbee9b,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:41.155Z,uuid:a662bfc2-d72e-49e4-8150-23ce5f09e7bb,2023-04-06T16:25:06.046+03:00,2023-04-06T16:27:31.780+03:00,1680787626220.wav,38,Community-radio,0.0803435,32.4738715,1178.8900478498945,4.95,,,uuid:a662bfc2-d72e-49e4-8150-23ce5f09e7bb,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:40.208Z,uuid:77c288c4-d260-4862-9b4e-745c155995a4,2023-04-06T16:24:29.487+03:00,2023-04-06T16:25:02.559+03:00,1680787480902.wav,40,Mobile-music,0.0790972,32.4740809,1163.5337053951525,4.745,,,uuid:77c288c4-d260-4862-9b4e-745c155995a4,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:39.238Z,uuid:e5d5daf4-41e3-4d37-b120-a721e8dc5e7a,2023-04-06T16:18:59.618+03:00,2023-04-06T16:20:57.250+03:00,1680787239540.wav,38,Motor-vehicle-horn Bodaboda-Motorcycle,0.0777974,32.4741661,1168.083502124869,4.866,,,uuid:e5d5daf4-41e3-4d37-b120-a721e8dc5e7a,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
2023-04-06T15:01:38.155Z,uuid:59ef04c7-686d-412a-857f-43adf317f4b0,2023-04-06T16:17:36.172+03:00,2023-04-06T16:18:48.326+03:00,1680787088846.wav,43,Motor-vehicle-horn,0.077205,32.475135,1153.1513491278638,4.4,,,uuid:59ef04c7-686d-412a-857f-43adf317f4b0,20,John Morris,1,1,,,collect:PxA18nsXnbUnpFuP,0,V2.9
